seed,window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,algorithm,congestion_history_weight,smoothing_epsilon,mean_request_throughput_pairs_s,total_edr_pairs_s,completed_pairs,dropped_pairs,in_flight_pairs,request_edrs_pairs_s,edr_cv,topology_signature,request_pairs,mean_signal_gap,mean_abs_signal_gap
202,2,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.380000,0.380000
101,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243750,0.243750
202,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.380000,0.380000
101,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243750,0.243750
202,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.380000,0.380000
101,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243750,0.243750
202,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.380000,0.380000
101,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243750,0.243750
202,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.380000,0.380000
101,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,38.900000;38.900000;38.900000;39.000000;39.100000,0.002053,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243750,0.243750
202,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,37.200000,186.000000,1860,0,24,34.500000;38.900000;39.100000;34.500000;39.000000,0.059286,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.203175,0.330159
202,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,39.000000,195.000000,1950,0,24,39.000000;38.900000;39.100000;39.000000;39.000000,0.001622,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.225000,0.225000
303,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.350000,0.350000
303,2,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,38.960000,194.800000,1948,0,20,39.000000;38.900000;38.900000;38.900000;39.100000,0.002053,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.291667,0.291667
101,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,52.340000,261.700000,2617,358,30,58.200000;57.400000;58.300000;29.200000;58.600000,0.221185,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.542381,0.542381
101,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,52.340000,261.700000,2617,358,30,58.200000;57.400000;58.300000;29.200000;58.600000,0.221185,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.542381,0.542381
202,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,48.940000,244.700000,2447,536,30,31.800000;57.800000;58.600000;38.300000;58.200000,0.235568,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.419841,0.419841
202,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,48.940000,244.700000,2447,536,30,31.800000;57.800000;58.600000;38.300000;58.200000,0.235568,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.419841,0.419841
303,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
101,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.280000,291.400000,2914,1,30,58.300000;58.300000;58.300000;57.900000;58.600000,0.003821,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.562937,0.562937
101,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.480000,267.400000,2674,45,36,46.600000;58.300000;58.600000;46.900000;57.000000,0.103255,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.402241,0.402241
202,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,55.660000,278.300000,2783,1,36,53.200000;58.000000;58.600000;51.300000;57.200000,0.051793,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.307584,0.307584
303,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.960000,289.800000,2898,0,30,58.200000;58.300000;56.400000;58.300000;58.600000,0.013655,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.438462,0.438462
101,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.480000,267.400000,2674,8,36,47.300000;58.000000;58.600000;45.500000;58.000000,0.108693,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.426050,0.426050
202,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.360000,286.800000,2868,0,36,54.200000;58.200000;58.600000;57.600000;58.200000,0.028102,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.390930,0.390930
303,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.475000,0.475000
101,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.380000,266.900000,2669,5,36,46.300000;58.100000;58.600000;46.100000;57.800000,0.109935,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.477083,0.477083
202,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.800000,289.000000,2890,0,36,57.100000;58.300000;58.600000;56.800000;58.200000,0.012331,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.413095,0.413095
303,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.475000,0.475000
101,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.440000,267.200000,2672,3,36,46.300000;58.300000;58.600000;45.800000;58.200000,0.112976,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.452679,0.452679
202,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.800000,289.000000,2890,0,36,57.100000;58.300000;58.600000;56.800000;58.200000,0.012331,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.413095,0.413095
303,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.475000,0.475000
101,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.220000,266.100000,2661,1,35,45.800000;58.200000;58.600000;45.300000;58.200000,0.117742,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.433631,0.433631
202,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.800000,289.000000,2890,0,36,57.100000;58.300000;58.600000;56.800000;58.200000,0.012331,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.413095,0.413095
303,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.475000,0.475000
101,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.200000,266.000000,2660,0,36,45.000000;58.200000;58.600000;46.000000;58.200000,0.118358,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.440179,0.440179
202,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,57.800000,289.000000,2890,0,36,57.100000;58.300000;58.600000;56.800000;58.200000,0.012331,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.413095,0.413095
303,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.570000,0.570000
303,3,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.340000,291.700000,2917,0,30,58.200000;58.300000;58.300000;58.300000;58.600000,0.002325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.475000,0.475000
101,3,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,58.300000,291.500000,2915,0,30,58.300000;58.300000;58.300000;58.000000;58.600000,0.003254,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.574380,0.574380
101,3,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,58.260000,291.300000,2913,0,30,58.100000;58.300000;58.300000;58.000000;58.600000,0.003534,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.425000,0.425000
202,3,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,53.280000,266.400000,2664,0,36,45.200000;58.200000;58.600000;46.200000;58.200000,0.116345,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.461224,0.461224
